fix_name,latitude,longitude
4605N,46.0,-5.0
4606N,46.0,-6.0
4607N,46.0,-7.0
4608N,46.0,-8.0
4609N,46.0,-9.0
4610N,46.0,-10.0
4611N,46.0,-11.0
4612N,46.0,-12.0
4613N,46.0,-13.0
4614N,46.0,-14.0
4615N,46.0,-15.0
4616N,46.0,-16.0
4617N,46.0,-17.0
4618N,46.0,-18.0
4619N,46.0,-19.0
4620N,46.0,-20.0
4621N,46.0,-21.0
4622N,46.0,-22.0
4623N,46.0,-23.0
4624N,46.0,-24.0
4625N,46.0,-25.0
4626N,46.0,-26.0
4627N,46.0,-27.0
4628N,46.0,-28.0
4629N,46.0,-29.0
4630N,46.0,-30.0
4631N,46.0,-31.0
4632N,46.0,-32.0
4633N,46.0,-33.0
4634N,46.0,-34.0
4635N,46.0,-35.0
4636N,46.0,-36.0
4637N,46.0,-37.0
4638N,46.0,-38.0
4639N,46.0,-39.0
4640N,46.0,-40.0
4641N,46.0,-41.0
4642N,46.0,-42.0
4643N,46.0,-43.0
4644N,46.0,-44.0
4645N,46.0,-45.0
4646N,46.0,-46.0
4647N,46.0,-47.0
4648N,46.0,-48.0
4649N,46.0,-49.0
4650N,46.0,-50.0
4651N,46.0,-51.0
4652N,46.0,-52.0
4653N,46.0,-53.0
4654N,46.0,-54.0
4655N,46.0,-55.0
4656N,46.0,-56.0
4657N,46.0,-57.0
4658N,46.0,-58.0
4659N,46.0,-59.0
4660N,46.0,-60.0
4661N,46.0,-61.0
4662N,46.0,-62.0
4663N,46.0,-63.0
4664N,46.0,-64.0
4665N,46.0,-65.0
4666N,46.0,-66.0
4667N,46.0,-67.0
4668N,46.0,-68.0
4669N,46.0,-69.0
4670N,46.0,-70.0
4671N,46.0,-71.0
4672N,46.0,-72.0
4673N,46.0,-73.0
4674N,46.0,-74.0
4675N,46.0,-75.0
4676N,46.0,-76.0
4677N,46.0,-77.0
4678N,46.0,-78.0
4679N,46.0,-79.0
4680N,46.0,-80.0
46LOC,66.982114,-50.853797
4700E,47.0,0.0
4700N,47.0,0.0
4701N,47.0,-1.0
4702N,47.0,-2.0
4703N,47.0,-3.0
4704N,47.0,-4.0
4705N,47.0,-5.0
4706N,47.0,-6.0
4707N,47.0,-7.0
4708N,47.0,-8.0
4709N,47.0,-9.0
4710N,47.0,-10.0
4711N,47.0,-11.0
4712N,47.0,-12.0
4713N,47.0,-13.0
4714N,47.0,-14.0
4715N,47.0,-15.0
4716N,47.0,-16.0
4717N,47.0,-17.0
4718N,47.0,-18.0
4719N,47.0,-19.0
4720N,47.0,-20.0
4721N,47.0,-21.0
4722N,47.0,-22.0
4723N,47.0,-23.0
4724N,47.0,-24.0
4725N,47.0,-25.0
4726N,47.0,-26.0
4727N,47.0,-27.0
4728N,47.0,-28.0
4729N,47.0,-29.0
4730N,47.0,-30.0
4731N,47.0,-31.0
4732N,47.0,-32.0
4733N,47.0,-33.0
4734N,47.0,-34.0
4735N,47.0,-35.0
4736N,47.0,-36.0
4737N,47.0,-37.0
4738N,47.0,-38.0
4739N,47.0,-39.0
4740N,47.0,-40.0
4741N,47.0,-41.0
4742N,47.0,-42.0
4743N,47.0,-43.0
4744N,47.0,-44.0
4745N,47.0,-45.0
4746N,47.0,-46.0
4747N,47.0,-47.0
4748N,47.0,-48.0
4749N,47.0,-49.0
4750N,47.0,-50.0
4751N,47.0,-51.0
4752N,47.0,-52.0
4753N,47.0,-53.0
4754N,47.0,-54.0
4755N,47.0,-55.0
4756N,47.0,-56.0
4757N,47.0,-57.0
4758N,47.0,-58.0
4759N,47.0,-59.0
4760N,47.0,-60.0
4761N,47.0,-61.0
4762N,47.0,-62.0
4763N,47.0,-63.0
4764N,47.0,-64.0
4765N,47.0,-65.0
4766N,47.0,-66.0
4767N,47.0,-67.0
4768N,47.0,-68.0
4769N,47.0,-69.0
4770N,47.0,-70.0
4771N,47.0,-71.0
4772N,47.0,-72.0
4773N,47.0,-73.0
4774N,47.0,-74.0
4775N,47.0,-75.0
4776N,47.0,-76.0
4777N,47.0,-77.0
4778N,47.0,-78.0
4779N,47.0,-79.0
4780N,47.0,-80.0
47KFV,61.0,-16.5
47LOC,42.806583,-2.799508
47TAC,41.637842,-0.968058
47VOR,40.532572,-3.401481
4800E,48.0,0.0
4800N,48.0,0.0
4801N,48.0,-1.0
4802N,48.0,-2.0
4803N,48.0,-3.0
4804N,48.0,-4.0
4805N,48.0,-5.0
4806N,48.0,-6.0
4807N,48.0,-7.0
4808N,48.0,-8.0
4809N,48.0,-9.0
4810N,48.0,-10.0
4811N,48.0,-11.0
4812N,48.0,-12.0
4813N,48.0,-13.0
4814N,48.0,-14.0
4815N,48.0,-15.0
4816N,48.0,-16.0
4817N,48.0,-17.0
4818N,48.0,-18.0
4819N,48.0,-19.0
4820N,48.0,-20.0
4821N,48.0,-21.0
4822N,48.0,-22.0
4823N,48.0,-23.0
4824N,48.0,-24.0
4825N,48.0,-25.0
4826N,48.0,-26.0
4827N,48.0,-27.0
4828N,48.0,-28.0
4829N,48.0,-29.0
4830N,48.0,-30.0
4831N,48.0,-31.0
4832N,48.0,-32.0
4833N,48.0,-33.0
4834N,48.0,-34.0
4835N,48.0,-35.0
4836N,48.0,-36.0
4837N,48.0,-37.0
4838N,48.0,-38.0
4839N,48.0,-39.0
4840N,48.0,-40.0
4841N,48.0,-41.0
4842N,48.0,-42.0
4843N,48.0,-43.0
4844N,48.0,-44.0
4845N,48.0,-45.0
4846N,48.0,-46.0
4847N,48.0,-47.0
4848N,48.0,-48.0
4849N,48.0,-49.0
4850N,48.0,-50.0
4851N,48.0,-51.0
4852N,48.0,-52.0
4853N,48.0,-53.0
4854N,48.0,-54.0
4855N,48.0,-55.0
4856N,48.0,-56.0
4857N,48.0,-57.0
4858N,48.0,-58.0
4859N,48.0,-59.0
4860N,48.0,-60.0
4861N,48.0,-61.0
4862N,48.0,-62.0
4863N,48.0,-63.0
4864N,48.0,-64.0
4865N,48.0,-65.0
4866N,48.0,-66.0
4867N,48.0,-67.0
4868N,48.0,-68.0
4869N,48.0,-69.0
4870N,48.0,-70.0
4871N,48.0,-71.0
4872N,48.0,-72.0
4873N,48.0,-73.0
4874N,48.0,-74.0
4875N,48.0,-75.0
4876N,48.0,-76.0
4877N,48.0,-77.0
4878N,48.0,-78.0
4879N,48.0,-79.0
4880N,48.0,-80.0
4900E,49.0,0.0
4900N,49.0,0.0
4901N,49.0,-1.0
4902N,49.0,-2.0
4903N,49.0,-3.0
4904N,49.0,-4.0
4905N,49.0,-5.0
4906N,49.0,-6.0
4907N,49.0,-7.0
4908N,49.0,-8.0
4909N,49.0,-9.0
4910N,49.0,-10.0
4911N,49.0,-11.0
4912N,49.0,-12.0
4913N,49.0,-13.0
4914N,49.0,-14.0
4915N,49.0,-15.0
4916N,49.0,-16.0
4917N,49.0,-17.0
4918N,49.0,-18.0
4919N,49.0,-19.0
4920N,49.0,-20.0
4921N,49.0,-21.0
4922N,49.0,-22.0
4923N,49.0,-23.0
4924N,49.0,-24.0
4925N,49.0,-25.0
4926N,49.0,-26.0
4927N,49.0,-27.0
4928N,49.0,-28.0
4929N,49.0,-29.0
4930N,49.0,-30.0
4931N,49.0,-31.0
4932N,49.0,-32.0
4933N,49.0,-33.0
4934N,49.0,-34.0
4935N,49.0,-35.0
4936N,49.0,-36.0
4937N,49.0,-37.0
4938N,49.0,-38.0
4939N,49.0,-39.0
4940N,49.0,-40.0
4941N,49.0,-41.0
4942N,49.0,-42.0
4943N,49.0,-43.0
4944N,49.0,-44.0
4945N,49.0,-45.0
4946N,49.0,-46.0
4947N,49.0,-47.0
4948N,49.0,-48.0
4949N,49.0,-49.0
4950N,49.0,-50.0
4951N,49.0,-51.0
4952N,49.0,-52.0
4953N,49.0,-53.0
4954N,49.0,-54.0
4955N,49.0,-55.0
4956N,49.0,-56.0
4957N,49.0,-57.0
4958N,49.0,-58.0
4959N,49.0,-59.0
4960N,49.0,-60.0
4961N,49.0,-61.0
4962N,49.0,-62.0
4963N,49.0,-63.0
4964N,49.0,-64.0
4965N,49.0,-65.0
4966N,49.0,-66.0
4967N,49.0,-67.0
4968N,49.0,-68.0
4969N,49.0,-69.0
4970N,49.0,-70.0
4971N,49.0,-71.0
4972N,49.0,-72.0
4973N,49.0,-73.0
4974N,49.0,-74.0
4975N,49.0,-75.0
4976N,49.0,-76.0
4977N,49.0,-77.0
4978N,49.0,-78.0
4979N,49.0,-79.0
4980N,49.0,-80.0
4NM,65.217711,-14.733936
4NMZ,61.109975,-45.884561
5000E,50.0,0.0
5000N,50.0,0.0
5001N,50.0,-1.0
5002N,50.0,-2.0
5003N,50.0,-3.0
5004N,50.0,-4.0
5005N,50.0,-5.0
5006N,50.0,-6.0
5007N,50.0,-7.0
5008N,50.0,-8.0
5009N,50.0,-9.0
5010N,50.0,-10.0
5011N,50.0,-11.0
5012N,50.0,-12.0
5013N,50.0,-13.0
5014N,50.0,-14.0
5015N,50.0,-15.0
5016N,50.0,-16.0
5017N,50.0,-17.0
5018N,50.0,-18.0
5019N,50.0,-19.0
5020N,50.0,-20.0
5021N,50.0,-21.0
5022N,50.0,-22.0
5023N,50.0,-23.0
5024N,50.0,-24.0
5025N,50.0,-25.0
5026N,50.0,-26.0
5027N,50.0,-27.0
5028N,50.0,-28.0
5029N,50.0,-29.0
5030N,50.0,-30.0
5031N,50.0,-31.0
5032N,50.0,-32.0
5033N,50.0,-33.0
5034N,50.0,-34.0
5035N,50.0,-35.0
5036N,50.0,-36.0
5037N,50.0,-37.0
5038N,50.0,-38.0
5039N,50.0,-39.0
5040N,50.0,-40.0
5041N,50.0,-41.0
5042N,50.0,-42.0
5043N,50.0,-43.0
5044N,50.0,-44.0
5045N,50.0,-45.0
5046N,50.0,-46.0
5047N,50.0,-47.0
5048N,50.0,-48.0
5049N,50.0,-49.0
5050N,50.0,-50.0
5051N,50.0,-51.0
5052N,50.0,-52.0
5053N,50.0,-53.0
5054N,50.0,-54.0
5055N,50.0,-55.0
5056N,50.0,-56.0
5057N,50.0,-57.0
5058N,50.0,-58.0
5059N,50.0,-59.0
5060N,50.0,-60.0
5061N,50.0,-61.0
5062N,50.0,-62.0
5063N,50.0,-63.0
5064N,50.0,-64.0
5065N,50.0,-65.0
5066N,50.0,-66.0
5067N,50.0,-67.0
5068N,50.0,-68.0
5069N,50.0,-69.0
5070N,50.0,-70.0
5071N,50.0,-71.0
5072N,50.0,-72.0
5073N,50.0,-73.0
5074N,50.0,-74.0
5075N,50.0,-75.0
5076N,50.0,-76.0
5077N,50.0,-77.0
5078N,50.0,-78.0
5079N,50.0,-79.0
5080N,50.0,-80.0
50DME,69.31045,-50.935561
50LOC,65.200389,-14.494675
50TAC,47.787147,-3.323633
50THR,38.869267,-9.088839
50VO2,54.682594,-6.091225
50VOR,54.581583,-6.188033
5100E,51.0,0.0
5100N,51.0,0.0
5101N,51.0,-1.0
5102N,51.0,-2.0
5103N,51.0,-3.0
5104N,51.0,-4.0
5105N,51.0,-5.0
5106N,51.0,-6.0
5107N,51.0,-7.0
5108N,51.0,-8.0
5109N,51.0,-9.0
5110N,51.0,-10.0
5111N,51.0,-11.0
5112N,51.0,-12.0
5113N,51.0,-13.0
5114N,51.0,-14.0
5115N,51.0,-15.0
5116N,51.0,-16.0
5117N,51.0,-17.0
5118N,51.0,-18.0
5119N,51.0,-19.0
5120N,51.0,-20.0
5121N,51.0,-21.0
5122N,51.0,-22.0
5123N,51.0,-23.0
5124N,51.0,-24.0
5125N,51.0,-25.0
5126N,51.0,-26.0
5127N,51.0,-27.0
5128N,51.0,-28.0
5129N,51.0,-29.0
5130N,51.0,-30.0
5131N,51.0,-31.0
5132N,51.0,-32.0
5133N,51.0,-33.0
5134N,51.0,-34.0
5135N,51.0,-35.0
5136N,51.0,-36.0
5137N,51.0,-37.0
5138N,51.0,-38.0
5139N,51.0,-39.0
5140N,51.0,-40.0
5141N,51.0,-41.0
5142N,51.0,-42.0
5143N,51.0,-43.0
5144N,51.0,-44.0
5145N,51.0,-45.0
5146N,51.0,-46.0
5147N,51.0,-47.0
5148N,51.0,-48.0
5149N,51.0,-49.0
5150N,51.0,-50.0
5151N,51.0,-51.0
5152N,51.0,-52.0
5153N,51.0,-53.0
5154N,51.0,-54.0
5155N,51.0,-55.0
5156N,51.0,-56.0
5157N,51.0,-57.0
5158N,51.0,-58.0
5159N,51.0,-59.0
5160N,51.0,-60.0
5161N,51.0,-61.0
5162N,51.0,-62.0
5163N,51.0,-63.0
5164N,51.0,-64.0
5165N,51.0,-65.0
5166N,51.0,-66.0
5167N,51.0,-67.0
5168N,51.0,-68.0
5169N,51.0,-69.0
5170N,51.0,-70.0
5171N,51.0,-71.0
5172N,51.0,-72.0
5173N,51.0,-73.0
5174N,51.0,-74.0
5175N,51.0,-75.0
5176N,51.0,-76.0
5177N,51.0,-77.0
5178N,51.0,-78.0
5179N,51.0,-79.0
5180N,51.0,-80.0
5200E,52.0,0.0
5200N,52.0,0.0
5201N,52.0,-1.0
5202N,52.0,-2.0
5203N,52.0,-3.0
5204N,52.0,-4.0
5205N,52.0,-5.0
5206N,52.0,-6.0
5207N,52.0,-7.0
5208N,52.0,-8.0
5209N,52.0,-9.0
5210N,52.0,-10.0
5211N,52.0,-11.0
5212N,52.0,-12.0
5213N,52.0,-13.0
5214N,52.0,-14.0
5215N,52.0,-15.0
5216N,52.0,-16.0
5217N,52.0,-17.0
5218N,52.0,-18.0
5219N,52.0,-19.0
5220N,52.0,-20.0
5221N,52.0,-21.0
5222N,52.0,-22.0
5223N,52.0,-23.0
5224N,52.0,-24.0
5225N,52.0,-25.0
5226N,52.0,-26.0
5227N,52.0,-27.0
5228N,52.0,-28.0
5229N,52.0,-29.0
5230N,52.0,-30.0
5231N,52.0,-31.0
5232N,52.0,-32.0
5233N,52.0,-33.0
5234N,52.0,-34.0
5235N,52.0,-35.0
5236N,52.0,-36.0
5237N,52.0,-37.0
5238N,52.0,-38.0
5239N,52.0,-39.0
5240N,52.0,-40.0
5241N,52.0,-41.0
5242N,52.0,-42.0
5243N,52.0,-43.0
5244N,52.0,-44.0
5245N,52.0,-45.0
5246N,52.0,-46.0
5247N,52.0,-47.0
5248N,52.0,-48.0
5249N,52.0,-49.0
5250N,52.0,-50.0
5251N,52.0,-51.0
5252N,52.0,-52.0
5253N,52.0,-53.0
5254N,52.0,-54.0
5255N,52.0,-55.0
5256N,52.0,-56.0
5257N,52.0,-57.0
5258N,52.0,-58.0
5259N,52.0,-59.0
5260N,52.0,-60.0
5261N,52.0,-61.0
5262N,52.0,-62.0
5263N,52.0,-63.0
5264N,52.0,-64.0
5265N,52.0,-65.0
5266N,52.0,-66.0
5267N,52.0,-67.0
5268N,52.0,-68.0
5269N,52.0,-69.0
5270N,52.0,-70.0
5271N,52.0,-71.0
5272N,52.0,-72.0
5273N,52.0,-73.0
5274N,52.0,-74.0
5275N,52.0,-75.0
5276N,52.0,-76.0
5277N,52.0,-77.0
5278N,52.0,-78.0
5279N,52.0,-79.0
5280N,52.0,-80.0
52VOR,42.810483,-2.793569
5300E,53.0,0.0
5300N,53.0,0.0
5301N,53.0,-1.0
5302N,53.0,-2.0
5303N,53.0,-3.0
5304N,53.0,-4.0
5305N,53.0,-5.0
5306N,53.0,-6.0
5307N,53.0,-7.0
5308N,53.0,-8.0
5309N,53.0,-9.0
5310N,53.0,-10.0
5311N,53.0,-11.0
5312N,53.0,-12.0
5313N,53.0,-13.0
5314N,53.0,-14.0
5315N,53.0,-15.0
5316N,53.0,-16.0
5317N,53.0,-17.0
5318N,53.0,-18.0
5319N,53.0,-19.0
5320N,53.0,-20.0
5321N,53.0,-21.0
5322N,53.0,-22.0
5323N,53.0,-23.0
5324N,53.0,-24.0
5325N,53.0,-25.0
5326N,53.0,-26.0
5327N,53.0,-27.0
5328N,53.0,-28.0
5329N,53.0,-29.0
5330N,53.0,-30.0
5331N,53.0,-31.0
5332N,53.0,-32.0
5333N,53.0,-33.0
5334N,53.0,-34.0
5335N,53.0,-35.0
5336N,53.0,-36.0
5337N,53.0,-37.0
5338N,53.0,-38.0
5339N,53.0,-39.0
5340N,53.0,-40.0
5341N,53.0,-41.0
5342N,53.0,-42.0
5343N,53.0,-43.0
5344N,53.0,-44.0
5345N,53.0,-45.0
5346N,53.0,-46.0
5347N,53.0,-47.0
5348N,53.0,-48.0
5349N,53.0,-49.0
5350N,53.0,-50.0
5351N,53.0,-51.0
5352N,53.0,-52.0
5353N,53.0,-53.0
5354N,53.0,-54.0
5355N,53.0,-55.0
5356N,53.0,-56.0
5357N,53.0,-57.0
5358N,53.0,-58.0
5359N,53.0,-59.0
5360N,53.0,-60.0
5361N,53.0,-61.0
5362N,53.0,-62.0
5363N,53.0,-63.0
5364N,53.0,-64.0
5365N,53.0,-65.0
5366N,53.0,-66.0
5367N,53.0,-67.0
5368N,53.0,-68.0
5369N,53.0,-69.0
5370N,53.0,-70.0
5371N,53.0,-71.0
5372N,53.0,-72.0
5373N,53.0,-73.0
5374N,53.0,-74.0
5375N,53.0,-75.0
5376N,53.0,-76.0
5377N,53.0,-77.0
5378N,53.0,-78.0
5379N,53.0,-79.0
5380N,53.0,-80.0
5400E,54.0,0.0
5400N,54.0,0.0
5401N,54.0,-1.0
5402N,54.0,-2.0
5403N,54.0,-3.0
5404N,54.0,-4.0
5405N,54.0,-5.0
5406N,54.0,-6.0
5407N,54.0,-7.0
5408N,54.0,-8.0
5409N,54.0,-9.0
5410N,54.0,-10.0
5411N,54.0,-11.0
5412N,54.0,-12.0
5413N,54.0,-13.0
5414N,54.0,-14.0
5415N,54.0,-15.0
5416N,54.0,-16.0
5417N,54.0,-17.0
5418N,54.0,-18.0
5419N,54.0,-19.0
5420N,54.0,-20.0
5421N,54.0,-21.0
5422N,54.0,-22.0
5423N,54.0,-23.0
5424N,54.0,-24.0
5425N,54.0,-25.0
5426N,54.0,-26.0
5427N,54.0,-27.0
5428N,54.0,-28.0
5429N,54.0,-29.0
5430N,54.0,-30.0
5431N,54.0,-31.0
5432N,54.0,-32.0
5433N,54.0,-33.0
5434N,54.0,-34.0
5435N,54.0,-35.0
5436N,54.0,-36.0
5437N,54.0,-37.0
5438N,54.0,-38.0
5439N,54.0,-39.0
5440N,54.0,-40.0
5441N,54.0,-41.0
5442N,54.0,-42.0
5443N,54.0,-43.0
5444N,54.0,-44.0
5445N,54.0,-45.0
5446N,54.0,-46.0
5447N,54.0,-47.0
5448N,54.0,-48.0
5449N,54.0,-49.0
5450N,54.0,-50.0
5451N,54.0,-51.0
5452N,54.0,-52.0
5453N,54.0,-53.0
5454N,54.0,-54.0
5455N,54.0,-55.0
5456N,54.0,-56.0
5457N,54.0,-57.0
5458N,54.0,-58.0
5459N,54.0,-59.0
5460N,54.0,-60.0
5461N,54.0,-61.0
5462N,54.0,-62.0
5463N,54.0,-63.0
5464N,54.0,-64.0
5465N,54.0,-65.0
5466N,54.0,-66.0
5467N,54.0,-67.0
5468N,54.0,-68.0
5469N,54.0,-69.0
5470N,54.0,-70.0
5471N,54.0,-71.0
5472N,54.0,-72.0
5473N,54.0,-73.0
5474N,54.0,-74.0
5475N,54.0,-75.0
5476N,54.0,-76.0
5477N,54.0,-77.0
5478N,54.0,-78.0
5479N,54.0,-79.0
5480N,54.0,-80.0
5500E,55.0,0.0
5500N,55.0,0.0
5501N,55.0,-1.0
5502N,55.0,-2.0
5503N,55.0,-3.0
5504N,55.0,-4.0
5505N,55.0,-5.0
5506N,55.0,-6.0
5507N,55.0,-7.0
5508N,55.0,-8.0
5509N,55.0,-9.0
5510N,55.0,-10.0
5511N,55.0,-11.0
5512N,55.0,-12.0
5513N,55.0,-13.0
5514N,55.0,-14.0
5515N,55.0,-15.0
5516N,55.0,-16.0
5517N,55.0,-17.0
5518N,55.0,-18.0
5519N,55.0,-19.0
5520N,55.0,-20.0
5521N,55.0,-21.0
5522N,55.0,-22.0
5523N,55.0,-23.0
5524N,55.0,-24.0
5525N,55.0,-25.0
5526N,55.0,-26.0
5527N,55.0,-27.0
5528N,55.0,-28.0
5529N,55.0,-29.0
5530N,55.0,-30.0
5531N,55.0,-31.0
5532N,55.0,-32.0
5533N,55.0,-33.0
5534N,55.0,-34.0
5535N,55.0,-35.0
5536N,55.0,-36.0
5537N,55.0,-37.0
5538N,55.0,-38.0
5539N,55.0,-39.0
5540N,55.0,-40.0
5541N,55.0,-41.0
5542N,55.0,-42.0
5543N,55.0,-43.0
5544N,55.0,-44.0
5545N,55.0,-45.0
5546N,55.0,-46.0
5547N,55.0,-47.0
5548N,55.0,-48.0
5549N,55.0,-49.0
5550N,55.0,-50.0
5551N,55.0,-51.0
5552N,55.0,-52.0
5553N,55.0,-53.0
5554N,55.0,-54.0
5555N,55.0,-55.0
5556N,55.0,-56.0
5557N,55.0,-57.0
5558N,55.0,-58.0
5559N,55.0,-59.0
5560N,55.0,-60.0
5561N,55.0,-61.0
5562N,55.0,-62.0
5563N,55.0,-63.0
5564N,55.0,-64.0
5565N,55.0,-65.0
5566N,55.0,-66.0
5567N,55.0,-67.0
5568N,55.0,-68.0
5569N,55.0,-69.0
5570N,55.0,-70.0
5571N,55.0,-71.0
5572N,55.0,-72.0
5573N,55.0,-73.0
5574N,55.0,-74.0
5575N,55.0,-75.0
5576N,55.0,-76.0
5577N,55.0,-77.0
5578N,55.0,-78.0
5579N,55.0,-79.0
5580N,55.0,-80.0
55DME,65.192808,-14.502708
55LOC,43.256539,-2.789331
55VOR,43.349967,-3.034175
5600E,56.0,0.0
5600N,56.0,0.0
5601N,56.0,-1.0
5602N,56.0,-2.0
5603N,56.0,-3.0
5604N,56.0,-4.0
5605N,56.0,-5.0
5606N,56.0,-6.0
5607N,56.0,-7.0
5608N,56.0,-8.0
5609N,56.0,-9.0
5610N,56.0,-10.0
5611N,56.0,-11.0
5612N,56.0,-12.0
5613N,56.0,-13.0
5614N,56.0,-14.0
5615N,56.0,-15.0
5616N,56.0,-16.0
5617N,56.0,-17.0
5618N,56.0,-18.0
5619N,56.0,-19.0
5620N,56.0,-20.0
5621N,56.0,-21.0
5622N,56.0,-22.0
5623N,56.0,-23.0
5624N,56.0,-24.0
5625N,56.0,-25.0
5626N,56.0,-26.0
5627N,56.0,-27.0
5628N,56.0,-28.0
5629N,56.0,-29.0
5630N,56.0,-30.0
5631N,56.0,-31.0
5632N,56.0,-32.0
5633N,56.0,-33.0
5634N,56.0,-34.0
5635N,56.0,-35.0
5636N,56.0,-36.0
5637N,56.0,-37.0
5638N,56.0,-38.0
5639N,56.0,-39.0
5640N,56.0,-40.0
5641N,56.0,-41.0
5642N,56.0,-42.0
5643N,56.0,-43.0
5644N,56.0,-44.0
5645N,56.0,-45.0
5646N,56.0,-46.0
5647N,56.0,-47.0
5648N,56.0,-48.0
5649N,56.0,-49.0
5650N,56.0,-50.0
5651N,56.0,-51.0
5652N,56.0,-52.0
5653N,56.0,-53.0
5654N,56.0,-54.0
5655N,56.0,-55.0
5656N,56.0,-56.0
5657N,56.0,-57.0
5658N,56.0,-58.0
5659N,56.0,-59.0
5660N,56.0,-60.0
5661N,56.0,-61.0
5662N,56.0,-62.0
5663N,56.0,-63.0
5664N,56.0,-64.0
5665N,56.0,-65.0
5666N,56.0,-66.0
5667N,56.0,-67.0
5668N,56.0,-68.0
5669N,56.0,-69.0
5670N,56.0,-70.0
5671N,56.0,-71.0
5672N,56.0,-72.0
5673N,56.0,-73.0
5674N,56.0,-74.0
5675N,56.0,-75.0
5676N,56.0,-76.0
5677N,56.0,-77.0
5678N,56.0,-78.0
5679N,56.0,-79.0
5680N,56.0,-80.0
5700E,57.0,0.0
5700N,57.0,0.0
5701N,57.0,-1.0
5702N,57.0,-2.0
5703N,57.0,-3.0
5704N,57.0,-4.0
5705N,57.0,-5.0
5706N,57.0,-6.0
5707N,57.0,-7.0
5708N,57.0,-8.0
5709N,57.0,-9.0
5710N,57.0,-10.0
5711N,57.0,-11.0
5712N,57.0,-12.0
5713N,57.0,-13.0
5714N,57.0,-14.0
5715N,57.0,-15.0
5716N,57.0,-16.0
5717N,57.0,-17.0
5718N,57.0,-18.0
5719N,57.0,-19.0
5720N,57.0,-20.0
5721N,57.0,-21.0
5722N,57.0,-22.0
5723N,57.0,-23.0
5724N,57.0,-24.0
5725N,57.0,-25.0
5726N,57.0,-26.0
5727N,57.0,-27.0
5728N,57.0,-28.0
5729N,57.0,-29.0
5730N,57.0,-30.0
5731N,57.0,-31.0
5732N,57.0,-32.0
5733N,57.0,-33.0
5734N,57.0,-34.0
5735N,57.0,-35.0
5736N,57.0,-36.0
5737N,57.0,-37.0
5738N,57.0,-38.0
5739N,57.0,-39.0
5740N,57.0,-40.0
5741N,57.0,-41.0
5742N,57.0,-42.0
5743N,57.0,-43.0
5744N,57.0,-44.0
5745N,57.0,-45.0
5746N,57.0,-46.0
5747N,57.0,-47.0
5748N,57.0,-48.0
5749N,57.0,-49.0
5750N,57.0,-50.0
5751N,57.0,-51.0
5752N,57.0,-52.0
5753N,57.0,-53.0
5754N,57.0,-54.0
5755N,57.0,-55.0
5756N,57.0,-56.0
5757N,57.0,-57.0
5758N,57.0,-58.0
5759N,57.0,-59.0
5760N,57.0,-60.0
5761N,57.0,-61.0
5762N,57.0,-62.0
5763N,57.0,-63.0
5764N,57.0,-64.0
5765N,57.0,-65.0
5766N,57.0,-66.0
5767N,57.0,-67.0
5768N,57.0,-68.0
5769N,57.0,-69.0
5770N,57.0,-70.0
5771N,57.0,-71.0
5772N,57.0,-72.0
5773N,57.0,-73.0
5774N,57.0,-74.0
5775N,57.0,-75.0
5776N,57.0,-76.0
5777N,57.0,-77.0
5778N,57.0,-78.0
5779N,57.0,-79.0
5780N,57.0,-80.0
57LOC,43.255047,-2.78525
57STN,61.0,-12.566667
5800E,58.0,0.0
5800N,58.0,0.0
5801N,58.0,-1.0
5802N,58.0,-2.0
5803N,58.0,-3.0
5804N,58.0,-4.0
5805N,58.0,-5.0
5806N,58.0,-6.0
5807N,58.0,-7.0
5808N,58.0,-8.0
5809N,58.0,-9.0
5810N,58.0,-10.0
5811N,58.0,-11.0
5812N,58.0,-12.0
5813N,58.0,-13.0
5814N,58.0,-14.0
5815N,58.0,-15.0
5816N,58.0,-16.0
5817N,58.0,-17.0
5818N,58.0,-18.0
5819N,58.0,-19.0
5820N,58.0,-20.0
5821N,58.0,-21.0
5822N,58.0,-22.0
5823N,58.0,-23.0
5824N,58.0,-24.0
5825N,58.0,-25.0
5826N,58.0,-26.0
5827N,58.0,-27.0
5828N,58.0,-28.0
5829N,58.0,-29.0
5830N,58.0,-30.0
5831N,58.0,-31.0
5832N,58.0,-32.0
5833N,58.0,-33.0
5834N,58.0,-34.0
5835N,58.0,-35.0
5836N,58.0,-36.0
5837N,58.0,-37.0
5838N,58.0,-38.0
5839N,58.0,-39.0
5840N,58.0,-40.0
5841N,58.0,-41.0
5842N,58.0,-42.0
5843N,58.0,-43.0
5844N,58.0,-44.0
5845N,58.0,-45.0
5846N,58.0,-46.0
5847N,58.0,-47.0
5848N,58.0,-48.0
5849N,58.0,-49.0
5850N,58.0,-50.0
5851N,58.0,-51.0
5852N,58.0,-52.0
5853N,58.0,-53.0
5854N,58.0,-54.0
5855N,58.0,-55.0
5856N,58.0,-56.0
5857N,58.0,-57.0
5858N,58.0,-58.0
5859N,58.0,-59.0
5860N,58.0,-60.0
5861N,58.0,-61.0
5862N,58.0,-62.0
5863N,58.0,-63.0
5864N,58.0,-64.0
5865N,58.0,-65.0
5866N,58.0,-66.0
5867N,58.0,-67.0
5868N,58.0,-68.0
5869N,58.0,-69.0
5870N,58.0,-70.0
5871N,58.0,-71.0
5872N,58.0,-72.0
5873N,58.0,-73.0
5874N,58.0,-74.0
